"CandidateID","FullName","BallotName","ElectoralDistrict","Sex","DataQuality","LastUpdated"
"250 ","Ali Arif Fadhel Razofari Al-Zubaidi","Alternative Allia- nce",,"Male","OK","2025-10-15 10:25:05"
"218 ","Ali Asghar Suleiman Ahmed Ali Al-Kanu","Badr Organization",,"Male","OK","2025-10-15 10:25:05"
"290 ","Ali Ashour Abdullah Safouk Al-Bayanri","Nineveh First All- iance",,"Male","OK","2025-10-15 10:25:05"
"202 ","Ali Asi Nimr Hassan Al-Atab","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:05"
"257 ","Ali Attia Rakhma Saeed","State of Law Coalition",,"Male","OK","2025-10-15 10:25:05"
"231 ","Ali Awda Obaid Tola Al-Awishjawi","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:05"
"218 ","Ali Aziz Muhammad Musa Al-Saedi","Badr Organization",,"Male","OK","2025-10-15 10:25:05"
"207 ","Ali Badie Juma Rashm Al-Asadi","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:05"
"202 ","Ali Badr Obaid Radam Azz- awi","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:05"
"251 ","Ali Badrja'ir Najjar Al-Ahmad","Rights Movement",,"Male","OK","2025-10-15 10:25:05"
"262 ","Ali Baha Zahir Hasir Al-Naghisir Y","Diwaniyah Flame",,"Male","OK","2025-10-15 10:25:05"
"207 ","Ali Dawood Salman Riya Al-Dalf","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:05"
"257 ","Ali Dhari Ali Fayyad","State of Law Coalition",,"Male","OK","2025-10-15 10:25:05"
"260 ","Ali Diaa al-Din Jassim Saeed al-Azzawi","National Brigade Pa- rty",,"Male","OK","2025-10-15 10:25:05"
"218 ","Ali Diaa El-Din Mohammed Mohammed Al-Fayyad","Badr Organization",,"Male","OK","2025-10-15 10:25:05"
"269 ","Ali Diab Ahmed Asaad Al-Nasiri","National res- olution",,"Male","OK","2025-10-15 10:25:05"
"281 ","Ali Elias Ali Nazir Al-Nadhir","Nineveh People's Union",,"Male","OK","2025-10-15 10:25:05"
"212 ","Ali Ezz El-Din Khorshid Aziz Jaber","The National Tribal Current in Iraq",,"Male","OK","2025-10-15 10:25:05"
"271 ","Ali Faddam Hattabkatami Al-Jnah","Services Alliance",,"Male","OK","2025-10-15 10:25:05"
"231 ","Ali Fadel Abdul Hamad","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:05"
"224 ","Ali Fadhel Abbas Mutab Al-Rubaie","Good news, Iraq",,"Male","OK","2025-10-15 10:25:05"
"224 ","Ali Fadhel Ali Masir Masir","Good news, Iraq",,"Male","OK","2025-10-15 10:25:05"
"207 ","Ali Fadhel Awda Abdul Shamm- ari","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:05"
"269 ","Ali Fadhel Khadna Ibrahim Al- Jahisr Y","National res- olution",,"Male","OK","2025-10-15 10:25:05"
"224 ","Ali Fahd Mahoudkwisd Al-Kwisd","Good news, Iraq",,"Male","OK","2025-10-15 10:25:05"
"251 ","Ali Faisal Asad Zahir al-Shohanani","Rights Movement",,"Male","OK","2025-10-15 10:25:05"
"207 ","Ali Faisal Fahd Fayyadh Al-Fayyadh","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:05"
"231 ","Ali Fakher Matlab Azouz Al-Mahmoud","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:05"
"244 ","Ali Falah Abdul Mahdi Salman Al-Saadawi","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:05"
"245 ","Ali Faleh Abdul Hassan Tabij Al-Tamimi","Canon's secr- ets",,"Male","OK","2025-10-15 10:25:05"
"202 ","Ali Faleh Awad Rashid Abbas","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:05"
"271 ","Ali Faleh Jassim Saleh Al-Dinnawi","Services Alliance",,"Male","OK","2025-10-15 10:25:05"
"257 ","Ali Faraj Muhaibis Dagher Al-Saedi","State of Law Coalition",,"Male","OK","2025-10-15 10:25:05"
"224 ","Ali Farhan Shalal Muhaisen Al-Tamimi","Good news, Iraq",,"Male","OK","2025-10-15 10:25:05"
"224 ","Ali Fleih Hamid Jude Al-Kanaan","Good news, Iraq",,"Male","OK","2025-10-15 10:25:05"
"275 ","Ali Fouad Rashid Aziz","Kurdistan Democratic Pa- rner",,"Male","OK","2025-10-15 10:25:05"
"290 ","Ali Ghalib Mustafa Younis Abbas Al-Khoja","Nineveh First All- iance",,"Male","OK","2025-10-15 10:25:05"
"224 ","Ali Ghanem Abdul Nathi Abdul Redha Bakhit","Good news, Iraq",,"Male","OK","2025-10-15 10:25:05"
"251 ","Ali Ghazi Hanoun Muhammad Al-Zarjawi","Rights Movement",,"Male","OK","2025-10-15 10:25:05"
"245 ","Ali Hadi Ali Rahim Al-Awda","Canon's secr- ets",,"Male","OK","2025-10-15 10:25:05"
"231 ","Ali Hadi Ramidh Taama Al-Muawi","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:05"
"244 ","Ali Hafez Taleh Yousef Al Shamri","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:05"
"218 ","Ali Haider Abdul Hamid Jawad Kh- adir Al-Bir Manni","Badr Organization",,"Male","OK","2025-10-15 10:25:05"
"202 ","Ali Haider Salman Khalifa Al-Bukhaitawi","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:05"
"250 ","Ali Hakim Muhammad Ahmad al- Mawhuli","Alternative Allia- nce",,"Male","OK","2025-10-15 10:25:05"
"229 ","Ali Hakmat Hamid Rashid Bayatli","Kirkuk Turkmen Rescue Alliance",,"Male","OK","2025-10-15 10:25:05"
"276 ","Ali Hakmat Hassani, come on, Al-Aaid","Engineer Ali Hekmat Hassani",,"Male","OK","2025-10-15 10:25:05"
"221 ","Ali Hamid Abdullah Mohammed Ja- bouri","National Sovereignty Alliance - Le- gislation",,"Male","OK","2025-10-15 10:25:05"
"224 ","Ali Hamid Ali Alwan Al-Zaidi","Good news, Iraq",,"Male","OK","2025-10-15 10:25:05"
"218 ","Ali Hamid Dahsh Kha- lawfni Al-Zubaidi","Badr Organization",,"Male","OK","2025-10-15 10:25:05"
"270 ","Ali Hamid Jassim Latif Al-Yeji","Iraq Reform Party",,"Male","OK","2025-10-15 10:25:05"
"255 ","Ali Hamid Mukhlif Muhisen Dalimi","Progress Party",,"Male","OK","2025-10-15 10:25:05"
"207 ","Ali Hamza Mazban Hamadi Al Hamadi","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:05"
"257 ","Ali Handoul, the pump of Shaaban Al Hilal","State of Law Coalition",,"Male","OK","2025-10-15 10:25:05"
"267 ","Ali Haseer N KhalafThart- har Al-Haithi","Nineveh for its people",,"Male","OK","2025-10-15 10:25:05"
"259 ","Ali Haseer N Mohammed Ha- seer N Al-Sabahi","National Depth Allia- nce",,"Male","OK","2025-10-15 10:25:05"
"244 ","Ali Haseer N Obaid Anad Naeem ıyi","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:05"
"245 ","Ali Haseer, Hameed Haseer, Al-Muawi","Canon's secr- ets",,"Male","OK","2025-10-15 10:25:05"
"251 ","Ali Hashim Abdul Sahib Hashim Al-Jazaery","Rights Movement",,"Male","OK","2025-10-15 10:25:05"
"207 ","Ali Hasir Aziz Muhammad Al- Aliawi","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:05"
"259 ","Ali Hasir Faris Salman Al-Abbas","National Depth Allia- nce",,"Male","OK","2025-10-15 10:25:05"
"224 ","Ali Hasir N Shalal Harbaja Kar- awi","Good news, Iraq",,"Male","OK","2025-10-15 10:25:05"
"244 ","Ali Hasir Yusuf Matroud Al Ras- hid","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:05"
"224 ","Ali Hasiran Ali Abbas Al-Mawali","Good news, Iraq",,"Male","OK","2025-10-15 10:25:05"
"224 ","Ali Hasiran Muhammad Ali Al-Mayali","Good news, Iraq",,"Male","OK","2025-10-15 10:25:05"
"223 ","Ali Hasirn Urgent Aliwi Al-Issawi","Coming",,"Male","OK","2025-10-15 10:25:05"
"243 ","Ali Hassan Abboud Ali Al-Jubouri","Evil is evil",,"Male","OK","2025-10-15 10:25:05"
"244 ","Ali Hassan Abdul Hadi Abdul Karim Al-Saadi","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:05"
"224 ","Ali Hassan Ali Musa Al-Saedi","Good news, Iraq",,"Male","OK","2025-10-15 10:25:05"
"202 ","Ali Hassan Ali Shalhoub Al-Akeely","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:05"
"244 ","Ali Hassan Awda Atawi Al-Saadi","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:05"
"271 ","Ali Hassan Hadi Nasser al-Abadi","Services Alliance",,"Male","OK","2025-10-15 10:25:05"
"251 ","Ali Hassan Hamza Hassoun Al-Bir Manni","Rights Movement",,"Male","OK","2025-10-15 10:25:05"
"257 ","Ali Hassan Mufer N Monis Al-Salji","State of Law Coalition",,"Male","OK","2025-10-15 10:25:05"
"259 ","Ali Hassan Sayhoud Shalal","National Depth Allia- nce",,"Male","OK","2025-10-15 10:25:05"
"224 ","Ali Hassan Shia Saeed Al- Kanani","Good news, Iraq",,"Male","OK","2025-10-15 10:25:05"
"218 ","Ali Hassankaram Sabaa Al-Ghanemi","Badr Organization",,"Male","OK","2025-10-15 10:25:05"
"245 ","Ali Hassoun Khadn Abd Al-Imam Al-Saadi","Canon's secr- ets",,"Male","OK","2025-10-15 10:25:05"
"224 ","Ali Hatem Hassan Shamjan Y Al- Hasnawi","Good news, Iraq",,"Male","OK","2025-10-15 10:25:05"
"231 ","Ali Hatem JikhalafAl-Maksousi","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:05"
"202 ","Ali Hatem Ne'ma Abd Ali Al-Shuwaili","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:05"
"269 ","Ali Hazal Abdul Qader Muhammad Al-Khalil","National res- olution",,"Male","OK","2025-10-15 10:25:05"
"207 ","Ali Hazal Yunus plows the life","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:05"
"244 ","Ali Ibrahim Malik Ahmed Al-Diraoui","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:05"
"257 ","Ali Ibrahim Zahir Suleiman Al-Himir Y","State of Law Coalition",,"Male","OK","2025-10-15 10:25:05"
"250 ","Ali Ibrahim, welcome to the Assad family","Alternative Allia- nce",,"Male","OK","2025-10-15 10:25:05"
"241 ","Ali is a companion of Hasir, Ali Al-Khazraji","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:05"
"255 ","Ali is a generous team","Progress Party",,"Male","OK","2025-10-15 10:25:05"
"250 ","Ali is slightly angry, Jabal Al-Ghazali","Alternative Allia- nce",,"Male","OK","2025-10-15 10:25:05"
"210 ","Ali Issam Matarhamoud Nakhilawi","Perception move- ment",,"Male","OK","2025-10-15 10:25:05"
"202 ","Ali Jabara Subaih Mahous Saray","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:05"
"257 ","Ali Jabbar Hafez sat down","State of Law Coalition",,"Male","OK","2025-10-15 10:25:05"
"218 ","Ali Jabbar Ne'ma KhalafAl-Saedi","Badr Organization",,"Male","OK","2025-10-15 10:25:05"
"210 ","Ali Jaber Alwan Hantoush Al-Kawam","Perception move- ment",,"Male","OK","2025-10-15 10:25:05"
"218 ","Ali Jabri Yousuf Shaye Al-Najjanari","Badr Organization",,"Male","OK","2025-10-15 10:25:05"
"288 ","Ali Jalal Ibrahim Omar","New generation",,"Male","OK","2025-10-15 10:25:05"
"224 ","Ali Jalil Khalaf Jaber Al-Zirj","Good news, Iraq",,"Male","OK","2025-10-15 10:25:05"
"264 ","Ali Jamal Hasir N Mohsen Al-Maliki","National Pioneers Movement",,"Male","OK","2025-10-15 10:25:05"
"218 ","Ali Jarrah, the sharp wolf of Al-Furan","Badr Organization",,"Male","OK","2025-10-15 10:25:05"
"271 ","Ali Jasib Fakher Hatem Al-Sakr","Services Alliance",,"Male","OK","2025-10-15 10:25:05"
"249 ","Ali Jassim Ahmed Saleh Al-Bayanri","Diyala First Allia- nce",,"Male","OK","2025-10-15 10:25:05"
"239 ","Ali Jassim Ali Abdul Ali Al Mansouri","Sumerian movement",,"Male","OK","2025-10-15 10:25:05"
"218 ","Ali Jassim Ali Ajil Al-Majidi","Badr Organization",,"Male","OK","2025-10-15 10:25:05"
"259 ","Ali Jassim Jafarkadhim Al-Naeemiyi","National Depth Allia- nce",,"Male","OK","2025-10-15 10:25:05"
"241 ","Ali Jassim Mohammed Barghouth Bargho- uth","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:05"
"231 ","Ali Jassim Mohammed Hassan Al-Saadi","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:05"
"231 ","Ali Jassim Mohammed Khalifa Al-Hamidawi","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:05"
"202 ","Ali Jassim Mohammed Mutlaq Juwayawi","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:05"
"239 ","Ali Jawad Kazem Abdul-Ridha Azirjawi","Sumerian movement",,"Male","OK","2025-10-15 10:25:05"
"224 ","Ali Jihad Muhammad Ali Al- Hasthan Y","Good news, Iraq",,"Male","OK","2025-10-15 10:25:05"
"202 ","Ali Juma Najm Abdullah Al-Dulaimi","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:05"
"213 ","Ali Kamel Abdel-Hassan Hassan Al- Fatlawi","Al-Fawzakho gathering",,"Male","OK","2025-10-15 10:25:05"
"202 ","Ali Kamel Ibrahim Abdel Has- san Al-Kanani","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:05"
"244 ","Ali Kamil, my breadwinner, Diwan Al-Sahlani","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:05"
"223 ","Ali Karim Ali Hawi Al-Jabouri","Coming",,"Male","OK","2025-10-15 10:25:05"
"209 ","Ali Karim Faleh is a customer","Rescuers",,"Male","OK","2025-10-15 10:25:05"
"224 ","Ali Karim Kazim Hamad Al-Haidari","Good news, Iraq",,"Male","OK","2025-10-15 10:25:05"
"209 ","Ali Karim Khadir Abbas Al-Gharawi","Rescuers",,"Male","OK","2025-10-15 10:25:05"
"202 ","Ali Karim Nasser Latif Al-Tamimi","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:05"
"251 ","Ali Kazem Adheeb Ghanem Al-Majidi","Rights Movement",,"Male","OK","2025-10-15 10:25:05"
"259 ","Ali Kazem Ali Nour Al-Araji","National Depth Allia- nce",,"Male","OK","2025-10-15 10:25:05"
"244 ","Ali Kazem Jassim Haseer N Al-Hulaiji","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:05"
"207 ","Ali Kazem Marhoun Mandhour Al- Kriti","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:05"
"207 ","Ali Kazem Salman Aliwi Shajer Y","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:05"
"218 ","Ali Kazim Aboud Hassan Al-Hamdani","Badr Organization",,"Male","OK","2025-10-15 10:25:05"
"207 ","Ali Kazim Hassan Barsh Al-Attiyah","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:05"
"251 ","Ali Kazim Munhi Hamoud Al-Fayyadh","Rights Movement",,"Male","OK","2025-10-15 10:25:05"
"257 ","Ali Kazim Qasim Salman","State of Law Coalition",,"Male","OK","2025-10-15 10:25:05"
"244 ","Ali Kazim Rahima Aliwi Al-Akeely","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:05"
"259 ","Ali Khadhan Ibrahim Jassim Al-Akeili","National Depth Allia- nce",,"Male","OK","2025-10-15 10:25:05"
"202 ","Ali Khadir Ali Hasir Al-Muhawi","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:05"
"251 ","Ali Khaled Hamid Harioul Al-Muhammadi","Rights Movement",,"Male","OK","2025-10-15 10:25:05"
"224 ","Ali Khaled Karim Hasir Al- Jabouri","Good news, Iraq",,"Male","OK","2025-10-15 10:25:05"
"207 ","Ali Khaled Sabah Mohammed Al-Jabouri","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:05"
"244 ","Ali Khalifa Ali Udhaib Al-Aboudi","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:05"
"275 ","Ali Khalis Javad Marouf Barzanj","Kurdistan Democratic Pa- rner",,"Male","OK","2025-10-15 10:25:05"
"202 ","Ali Kurdi Hajji Waliy al-Hasithan Y","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:05"
"218 ","Ali Lafta Aliwi Matraliket","Badr Organization",,"Male","OK","2025-10-15 10:25:05"
"218 ","Ali Lafta Fengash Hassan Hassan","Badr Organization",,"Male","OK","2025-10-15 10:25:05"
"231 ","Ali LaithiNaima Bhidel Al-Shaji","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:05"
"202 ","Ali Latif Muhammad Salih Al-Quraisi","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:05"
"218 ","Ali Louay Abdel-Maboud Abdel-Dayem","Badr Organization",,"Male","OK","2025-10-15 10:25:05"
"257 ","Ali Madlul Hamad Jassim Al-Bujassim","State of Law Coalition",,"Male","OK","2025-10-15 10:25:05"
"233 ","Ali Mahdi Ajil Ali Al-Ali","The machine",,"Male","OK","2025-10-15 10:25:05"
"210 ","Ali Mahdi Diab Habib Sae- edani","Perception move- ment",,"Male","OK","2025-10-15 10:25:05"
"257 ","Ali Mahdi Hasir N Shihab Al- Fadhili","State of Law Coalition",,"Male","OK","2025-10-15 10:25:05"
"218 ","Ali Mahdi Muhammad Abbas","Badr Organization",,"Male","OK","2025-10-15 10:25:05"
"251 ","Ali Mahdikadhim Najm al-Moussawi","Rights Movement",,"Male","OK","2025-10-15 10:25:05"
"255 ","Ali Majeed Hassoun Masoud","Progress Party",,"Male","OK","2025-10-15 10:25:05"
"259 ","Ali Malik Shabib Has- san","National Depth Allia- nce",,"Male","OK","2025-10-15 10:25:05"
"202 ","Ali Manea Attia Salman Al-Badri","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:05"
"257 ","Ali Mangal, you sounded like a fool to Al- Akili","State of Law Coalition",,"Male","OK","2025-10-15 10:25:05"
"257 ","Ali Mazhar Eidan Muslih Al-Maamouri","State of Law Coalition",,"Male","OK","2025-10-15 10:25:05"
"211 ","Ali Mazhar Rashid Dwaiji Al Shamri","National identity",,"Male","OK","2025-10-15 10:25:05"
"245 ","Ali Mohammadkadhim Sebahi Al-Adliyi","Canon's secr- ets",,"Male","OK","2025-10-15 10:25:05"
"212 ","Ali Mohammed Hamad Hassan Al- Obaidi","The National Tribal Current in Iraq",,"Male","OK","2025-10-15 10:25:05"
"244 ","Ali Mohammed Khalifa Ha- ssan","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:05"
"211 ","Ali Mohammed Noah Ahmed Al-Saadoun","National identity",,"Male","OK","2025-10-15 10:25:05"
"236 ","Ali Mohammed Rashid Rahim Al- Waisi","Al-Omran Party",,"Male","OK","2025-10-15 10:25:05"
"245 ","Ali Mohsen Jijdoua Al-Harni","Canon's secr- ets",,"Male","OK","2025-10-15 10:25:05"
"202 ","Ali Mohsen Mohammed Drioul Al Dr- ioul","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:05"
"218 ","Ali Mohsen Rasn Ya Hasir Al-Ghanim","Badr Organization",,"Male","OK","2025-10-15 10:25:05"
"224 ","Ali MuayoufLafta Al-Bakhit Al-Jabouri","Good news, Iraq",,"Male","OK","2025-10-15 10:25:05"
"224 ","Ali Mughair Nadif Faisal Al-Jahisi Y","Good news, Iraq",,"Male","OK","2025-10-15 10:25:05"
"244 ","Ali Muhammad Ahmad Khaman Al-Fayli","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:05"
"207 ","Ali Muhammad Faris Imran Maamouri","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:05"
"296 ","Ali Muhammad Fatji Iskandar Iskandar","Ali Fatji Alexander",,"Male","OK","2025-10-15 10:25:05"
"251 ","Ali Muhammad Hattab Khazal Al-Daraji","Rights Movement",,"Male","OK","2025-10-15 10:25:05"
"222 ","Ali Muhammad Jamil Wais Ahmed Zanga- neh","Patriotic Union of Kurdistan",,"Male","OK","2025-10-15 10:25:05"
"231 ","Ali Muhammad Maji Jalal al-Tamimi","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:05"
"264 ","Ali Muhammad NaseefJassim Al-Qarra is dear to me","National Pioneers Movement",,"Male","OK","2025-10-15 10:25:05"
"207 ","Ali Muhammad Rakhis Najjar al-Bouti","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:05"
"231 ","Ali Muhammad Shahid Ab- bud","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:05"
"218 ","Ali Muhammad Tafar, my friend Tafar","Badr Organization",,"Male","OK","2025-10-15 10:25:05"
"202 ","Ali Mus Jawad Kazim Al-Kadhim","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:05"
"259 ","Ali Muzail KhalafRasen Y Al- Muhammadi","National Depth Allia- nce",,"Male","OK","2025-10-15 10:25:05"
"224 ","Ali Nabil Makki Muham- mad Al-Hasthan Y","Good news, Iraq",,"Male","OK","2025-10-15 10:25:05"
"221 ","Ali Najah Jamil Saleh Al-Mawla","National Sovereignty Alliance - Le- gislation",,"Male","OK","2025-10-15 10:25:05"
"231 ","Ali Najah Nouri Majeed Sher Ali","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:05"
"259 ","Ali Nimah Muhammad Aifan Al-Mahaweli","National Depth Allia- nce",,"Male","OK","2025-10-15 10:25:05"
"250 ","Ali Nouri Abdul-Jabbar Muzail Al- Taha","Alternative Allia- nce",,"Male","OK","2025-10-15 10:25:05"
"202 ","Ali Nouri Jawad Jassim Al-Shammari","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:05"
"202 ","Ali Obaid Hamid Nizam Al-Masoudi","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:05"
"251 ","Ali Obstinacy Saeed Rawdan Al-Moussawi","Rights Movement",,"Male","OK","2025-10-15 10:25:05"
"207 ","Ali plows the watermelon on me","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:05"
"221 ","Ali Qader Khadn Abbas Al-Abdal","National Sovereignty Alliance - Le- gislation",,"Male","OK","2025-10-15 10:25:05"
"209 ","Ali Qani Ali Hasir Al-Abidi","Rescuers",,"Male","OK","2025-10-15 10:25:05"
"244 ","Ali Raad Raouf and the Saadoun people","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:05"
"218 ","Ali Raddad Joda Masar Al Shamri","Badr Organization",,"Male","OK","2025-10-15 10:25:05"
"251 ","Ali Rahim Daham Salama Al-Bouali","Rights Movement",,"Male","OK","2025-10-15 10:25:05"
"212 ","Ali Rasan Faraj Mubarak Al-Baydhanani","The National Tribal Current in Iraq",,"Male","OK","2025-10-15 10:25:05"
"231 ","Ali Rashid Hassan Nidalallah Al-Tamimi","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:05"
"269 ","Ali Rashid Mahmoud Khadir Al-Mashhadani","National res- olution",,"Male","OK","2025-10-15 10:25:05"
"231 ","Ali Rasn Y Salal Hassan Al- Jazzar","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:05"
"224 ","Ali Razak Musa Hashoush evil is dest- royed","Good news, Iraq",,"Male","OK","2025-10-15 10:25:05"
"224 ","Ali Reza Mustafa Hasiran Al- Yasiri","Good news, Iraq",,"Male","OK","2025-10-15 10:25:05"
"257 ","Ali Risan Abdali Abdullah Al-Wishah","State of Law Coalition",,"Male","OK","2025-10-15 10:25:05"
"288 ","Ali Roof Mustafa Mu- rad","New generation",,"Male","OK","2025-10-15 10:25:05"
"264 ","Ali Saad Abdul Razzaq Abboud Al- Takrithiri","National Pioneers Movement",,"Male","OK","2025-10-15 10:25:05"
"270 ","Ali Saad Ahmed Hassan Al-Hamdallah","Iraq Reform Party",,"Male","OK","2025-10-15 10:25:05"
"250 ","Ali Saadi Fahd Rizej Abu Risha","Alternative Allia- nce",,"Male","OK","2025-10-15 10:25:05"
"246 ","Ali Saadi is exhausted Ali Al-Aissawi","National Expansion Party",,"Male","OK","2025-10-15 10:25:05"
"207 ","Ali Saadoun Ghulam Ali Abdul Karim Al-Jawi","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:05"
"224 ","Ali Saber Kazem Ajil Al-Kanani","Good news, Iraq",,"Male","OK","2025-10-15 10:25:05"
"257 ","Ali Sabji Kamel Mohammed Hassan Al-Maliki","State of Law Coalition",,"Male","OK","2025-10-15 10:25:05"
"213 ","Ali Saeed Hassan Ali Al-Akeely","Al-Fawzakho gathering",,"Male","OK","2025-10-15 10:25:05"
