A,Name on ballot,Candidate Sequence,Unnamed: 3,Type Nominat- ion,Electoral district,Unnamed: 6,Sex,Candidate's full name,Voter number,Sex_raw
213,Al-Fawzakho gathering,8,,Party,Baghdad,,Female,Hala Kamal Ismail Ibrahim Al-Azzawi,2617,female
213,Al-Fawzakho gathering,9,,Party,Baghيdadاشمی,,Male,وسام هاشم ج,2618,ي الهMمادaleبرح
213,Al-Fawzakho gathering,10,,Party,Baghdad,,Male,Dusk Udayd Hashim Mahdi Abdul Haseer N,2619,Male
213,Al-Fawzakho gathering,11,,Party,Baghdad,,Male,Khaled Ibrahim Jassim Mohammed Al-Douri,2620,Male
213,Al-Fawzakho gathering,12,,Party,Baghdad,,Female,Hoda Ghadir Rabah Eid Al- Salmani,2621,female
213,Al-Fawzakho gathering,13,,Party,Baghdad,,Male,Qais Muhammad Ali Musa al-Mus,2622,Male
213,Al-Fawzakho gathering,14,,Party,Baghdad,,Male,Haider Muhammad Hassan Abdul Ka- rim Hassanan Al-Hassani,2623,Male
213,Al-Fawzakho gathering,15,,Party,Baghdad,,Male,Aziz Kazim Bahrajbal Al-Khazali,2624,Male
213,Al-Fawzakho gathering,16,,Party,Baghdad,,Female,Alia Ezzat Majeed Salim Khamis,2625,female
213,Al-Fawzakho gathering,17,,Party,Baghdad,,Male,Star Hasirn Cheap Tamimi Waterfall,2626,Male
213,Al-Fawzakho gathering,18,,Party,Baghdad,,Male,Muammal Majeed Hamid Ali Al-Abidi,2627,Male
213,Al-Fawzakho gathering,19,,Party,Baghdad,,Male,"Shaker Mahmoud Abdel Karim Abdel Hassir, the muezzin",2628,Male
213,Al-Fawzakho gathering,20,,Party,Baghdad,,Female,Jawad Kazem Rasan Jo- ranani's voice,2629,female
213,Al-Fawzakho gathering,21,,Party,Baghdad,,Male,Saad Abdullah Salim Mutlaq Al-Makasees,2630,Male
213,Al-Fawzakho gathering,22,,Party,Baghdad,,Male,Muhammad Abdul Latif Abdul Redha Hamoudi Al-Hakim,2631,Male
213,Al-Fawzakho gathering,23,,Party,Baghdad,,Male,Amerkhalifa Mahdi Jassim Al-Jubouri,2632,Male
213,Al-Fawzakho gathering,24,,Party,Baghdad,,Male,Yasser Abbas Hassan Issa Issaoui,2633,Male
213,Al-Fawzakho gathering,25,,Party,Baghdad,,Male,Louay Mohammed Fakhri Khalil Zainal Oji,2634,Male
215,Lawyer Karim Eidan Ali Rajab Al-Jubouri,1,,Pe- rson,Baghdad,,Male,Karim Eidhan Ali Rajab Al-Jabouri,2635,Male
218,Badr Organization,1,,Party,Baghdad,,Male,Mohammed Salem Abdul Haseer N Abdul Ra- him Al-Ghaban,2636,Male
218,Badr Organization,2,,Party,Baghdad,,Male,Mu'ir N Hamid Abdul Majeed Abdul Alii Al- Kazemii,2637,Male
218,Badr Organization,3,,Party,Baghdad,,Male,Muhannad Jabbar Adhab Salem Al-Khazraji,2638,Male
218,Badr Organization,4,,Party,Baghdad,,Female,Madiha Hassan Adheeb Dabs Maksousi,2639,female
218,Badr Organization,5,,Party,Baghdad,,Male,محمد مهاوي بدن منادي الشويلىي,2640,Male
218,Badr Organization,6,,Party,Baghdad,,Male,خضير عباس ثويثني عمار الاماره,2641,Male
218,Badr Organization,7,,Party,Baghdad,,Male,Abdul Karim Hamid Hassan Aloush Al-Amiri,2642,Male
218,Badr Organization,8,,Party,Baghdad,,Female,Wajdan Zghair Sajn Y Abdullah Miyah Akili,2643,female
218,Badr Organization,9,,Party,Baghdad,,Male,Loyalty Kazim Abdul Redha Salem Al-Jirn I am,2644,Male
218,Badr Organization,10,,Party,Baghdad,,Male,"Ali Muhammad Tafar, my friend Tafar",2645,Male
218,Badr Organization,11,,Party,Baghdad,,Male,Khaled Hamed Nasser Jaber Al-Bofradi,2646,Male
218,Badr Organization,12,,Party,Baghdad,,Female,"Sahar Rashid, oh God, Youssef Al-Lami",2647,female
218,Badr Organization,13,,Party,Baghdad,,Male,Abdulrahman Hamid Abdulmajeed Abdul Ali Alkadhimi,2648,Male
218,Badr Organization,14,,Party,Baghdad,,Male,Murtasan Hamid Sahib Abbas Al-Moussawi,2649,Male
218,Badr Organization,15,,Party,Baghdad,,Male,Salah Yaqoub Hamoud Bisht Al-Daraji,2650,Male
218,Badr Organization,16,,Party,Baghdad,,Female,Iman Rashid Hamid Issa Al-Obaidi,2651,female
218,Badr Organization,17,,Party,Baghdad,,Male,Qasim Jabbarsar in Mashtat Gharibawi,2652,Male
218,Badr Organization,18,,Party,Baghdad,,Male,"Ahmed Rasn, where did you go, Al- Atwani?",2653,Male
218,Badr Organization,19,,Party,Baghdad,,Male,Adnan Munim Hilal Muha- mmad Al-Dulfan Y,2654,Male
218,Badr Organization,20,,Party,Baghdad,,Female,Zainab Karim Yasser N Al- oun Al-Maliki,2655,female
218,Badr Organization,21,,Party,Baghdad,,Male,Adnan Sultan Aboud Farhan Al-Shorbawi,2656,Male
218,Badr Organization,22,,Party,Baghdad,,Male,Sahi Abdul Sarhan Dhiyab Al-Amri,2657,Male
218,Badr Organization,23,,Party,Baghdad,,Male,Qasim Mohammed Obaid Mohsen Al-Jabri,2658,Male
218,Badr Organization,24,,Party,Baghdad,,Female,Wasam Mahorrasn Y Moh- sen Al-Lami,2659,female
218,Badr Organization,25,,Party,Baghdad,,Female,Weam Mohammed Abdul Amir Abbas Al-Ghaban,2660,female
218,Badr Organization,26,,Party,Baghdad,,Male,He made me angry,2661,Male
218,Badr Organization,27,,Party,Baghdad,,Male,Raad Mustafa Muhammad Jas- sim Al-Tamimi,2662,Male
218,Badr Organization,28,,Party,Baghdad,,Female,Ban Fawzi Khader Hamza Al-Abidi,2663,female
218,Badr Organization,29,,Party,Baghdad,,Male,Hazem Abdul Salman Muslim Lami,2664,Male
218,Badr Organization,30,,Party,Baghdad,,Male,Zayd Hadi Muhammad Hasiran Al- Qaisi,2665,Male
218,Badr Organization,31,,Party,Baghdad,,Male,Karim Kazem Haseer N Khad- iri Al-Yemeni,2666,Male
218,Badr Organization,32,,Party,Baghdad,,Male,Nizar Ibrahim Abdul Maher Al-Ziyadi,2667,Male
218,Badr Organization,33,,Party,Baghdad,,Male,Shamel Muhammad Haseer N Zakiyy Al-Amri,2668,Male
218,Badr Organization,35,,Party,Baghdad,,Male,Adnan Sadkhan Ji Nabih Al-Lami,2669,Male
218,Badr Organization,36,,Party,Baghdad,,Female,Nour Adel Haseer N Abdul Ka- rim Al-Atani,2670,female
218,Badr Organization,37,,Party,Baghdad,,Male,Safaa Kazem Hamad Hassan,2671,Male
218,Badr Organization,38,,Party,Baghdad,,Male,علىي حسيرن عباس ياسيرن العبادي,2672,Male
218,Badr Organization,40,,Party,Baghdad,,Female,Zeinab Mohammad Ali Reza Shahir,2673,female
218,Badr Organization,41,,Party,Baghdad,,Male,Ahmed Abdel Karim Dawood Salman Qara Gholiyi,2674,Male
218,Badr Organization,43,,Party,Baghdad,,Male,Ali Jassim Ali Ajil Al-Majidi,2675,Male
218,Badr Organization,44,,Party,Baghdad,,Female,Israa Abdelkhaleq Hasirn Ali Alhashimii,2676,female
218,Badr Organization,45,,Party,Baghdad,,Male,Jassim Issa Ahmed Khamis Jawari,2677,Male
218,Badr Organization,46,,Party,Baghdad,,Male,Asad Kadhim Abdullah Mashawar Mash- awar,2678,Male
218,Badr Organization,47,,Party,Baghdad,,Male,Ali Jabbar Ne'ma KhalafAl-Saedi,2679,Male
218,Badr Organization,48,,Party,Baghdad,,Female,Rabha Qasim Thajil Aboudi Aboudi,2680,female
218,Badr Organization,49,,Party,Baghdad,,Male,"Ali Abdul Amir, the oppressed, the outcast, Khaz Ali",2681,Male
218,Badr Organization,50,,Party,Baghdad,,Male,Muhammad Dawood Salman Abdul Tamimi,2682,Male
218,Badr Organization,51,,Party,Baghdad,,Male,Riyadh Abdul Karim Faraj Muhammad Al-Maqdadi,2683,Male
218,Badr Organization,52,,Party,Baghdad,,Female,Mais Saleh Rahim Djer Al-Fariji,2684,female
218,Badr Organization,53,,Party,Baghdad,,Male,Talib Wali Kamar Khan Amiran Ar- qawazi,2685,Male
218,Badr Organization,54,,Party,Baghdad,,Male,Haider Abdul Hamad Mahdi Al-Assaf,2686,Male
218,Badr Organization,57,,Party,Baghdad,,Male,Alaa Sattar Abdul Jabbar Badn Al Tamimiyi,2687,Male
218,Badr Organization,58,,Party,Baghdad,,Male,Ali Haider Abdul Hamid Jawad Kh- adir Al-Bir Manni,2688,Male
218,Badr Organization,59,,Party,Baghdad,,Male,Muhammad Jalal Karim Badan al-Rubaie,2689,Male
218,Badr Organization,60,,Party,Baghdad,,Male,"Abbas Rashid, oh God, Youssef Al-Lami",2690,Male
218,Badr Organization,61,,Party,Baghdad,,Female,Amna Hamoud is a guest of Alak Alikhan,2691,female
218,Badr Organization,62,,Party,Baghdad,,Male,Abdul-Jabbar KhalafLafta Issa Al-Moussawi,2692,Male
218,Badr Organization,63,,Party,Baghdad,,Male,Firas Jalil Abdul-Kazem Zahir Al-Rubaie,2693,Male
218,Badr Organization,64,,Party,Baghdad,,Male,Nasir Ali Latif Majid Kaki,2694,Male
218,Badr Organization,65,,Party,Baghdad,,Female,Ashwaq Abbas Harni Sarhan Al-Jabouri,2695,female
218,Badr Organization,66,,Party,Baghdad,,Male,Ahmed Basem Hashem Mahdi Al-Hasthan Y,2696,Male
218,Badr Organization,67,,Party,Baghdad,,Male,Khalil Dinar Ali Katio,2697,Male
218,Badr Organization,68,,Party,Baghdad,,Male,Salah Hassan Abbas Judeh Al-Fatla,2698,Male
218,Badr Organization,69,,Party,Baghdad,,Female,Inam Blossom Yasir N. Kirkuz Al- Abadi,2699,female
218,Badr Organization,70,,Party,Baghdad,,Male,Abdullah Mahmoud Shaya'a Al-Abyad,2700,Male
218,Badr Organization,71,,Party,Baghdad,,Male,Zuhair Jassim Muhammad Ali Abbas,2701,Male
218,Badr Organization,73,,Party,Baghdad,,Female,Nora Ali Jassim Kazim Al-Athari,2702,female
218,Badr Organization,74,,Party,Baghdad,,Male,Hussam Ziara Hwanji Aliawi,2703,Male
218,Badr Organization,75,,Party,Baghdad,,Male,Aseel Sabah Abdul Latif Hassan Al-Rubaie,2704,Male
218,Badr Organization,77,,Party,Baghdad,,Female,"Zahra Ali Jabbar, Algerian musician",2705,female
218,Badr Organization,78,,Party,Baghdad,,Male,Wassam Abbas Hashem Mohammed Al Khamis,2706,Male
218,Badr Organization,79,,Party,Baghdad,,Male,Mustafa Saheb Masameh Marjan Al-Badri,2707,Male
218,Badr Organization,80,,Party,Baghdad,,Male,Hassan Zamel Hasinki Al-Saedi,2708,Male
218,Badr Organization,81,,Party,Baghdad,,Female,Mai Saleh Mahdi Hassan Al-Moussawi,2709,female
218,Badr Organization,82,,Party,Baghdad,,Male,Saad Hassan Rahil Baridi Al-Rubaie,2710,Male
218,Badr Organization,83,,Party,Baghdad,,Male,Tahsir Jabbar Sayyid Thamar Al-Kanani,2711,Male
218,Badr Organization,84,,Party,Baghdad,,Male,Hakim Rahim Karim Salim Al-Qara Lucy,2712,Male
218,Badr Organization,85,,Party,Baghdad,,Female,Hana Kazim Awad Khalifa Al-Saadi,2713,female
218,Badr Organization,86,,Party,Baghdad,,Male,Fadhel Majeed Salman Shaddah Al-Masoudi,2714,Male
218,Badr Organization,87,,Party,Baghdad,,Male,Hamid Rashid Majdhub La'ithi Al-Tamimiyi,2715,Male
218,Badr Organization,88,,Party,Baghdad,,Male,Qasim Hamid Aliwi Ajil Al-Haliki,2716,Male
218,Badr Organization,89,,Party,Baghdad,,Female,Lamia Qasim Hafez Sayalharishawi,2717,female
218,Badr Organization,90,,Party,Baghdad,,Male,Ali Diaa El-Din Mohammed Mohammed Al-Fayyad,2718,Male
218,Badr Organization,91,,Party,Baghdad,,Male,Mustafa Sarhan Al-Aithi is coming to Al-Atwani,2719,Male
218,Badr Organization,94,,Party,Baghdad,,Male,The story of Abdul Hassan Shafni Jial-Kathi,2720,Male
218,Badr Organization,95,,Party,Baghdad,,Male,Abbas Khadir Abbas Hassan Al-Amiri,2721,Male
218,Badr Organization,96,,Party,Baghdad,,Male,Ali Aziz Muhammad Musa Al-Saedi,2722,Male
218,Badr Organization,99,,Party,Baghdad,,Male,I became a ghem Haidar Yousef Abdullah Al-Yaqoub,2723,Male
218,Badr Organization,100,,Party,Baghdad,,Male,Messenger Ali Fakhrfat Al-Musawi,2724,Male
218,Badr Organization,101,,Party,Baghdad,,Female,Batoul Mustafa Abdul Wahab Abdul Aoun Al-Tani,2725,female
218,Badr Organization,102,,Party,Baghdad,,Male,Ahmed Mahdi Abdul Abbas Al-Amiri,2726,Male
218,Badr Organization,103,,Party,Baghdad,,Male,I am very sad about the death of Khamis Al-Ghariri,2727,Male
218,Badr Organization,105,,Party,Baghdad,,Female,Faiza Qasim Tawfiq Reda Al-Fayli,2728,female
218,Badr Organization,106,,Party,Baghdad,,Male,Mason Salim Dawood Sadar al-Talibawi,2729,Male
218,Badr Organization,107,,Party,Baghdad,,Male,Ismail Abdul Jalil Ismail Hassan Al-Shaji,2730,Male
218,Badr Organization,108,,Party,Baghdad,,Male,Messenger of blessing and mercy Faraj Al-Yasiri,2731,Male
218,Badr Organization,109,,Party,Baghdad,,Female,Nour Adi Ali Abbas Al-Quraisy,2732,female
218,Badr Organization,110,,Party,Baghdad,,Male,Ahmed Abdullah Habib Darwish Al-Muhyawi,2733,Male
218,Badr Organization,112,,Party,Baghdad,,Female,Janan Taher Abd Ali Al-Tamimi,2734,female
218,Badr Organization,113,,Party,Baghdad,,Female,Shaima Alaa El-Din Abdel-Wahab Sa- bthri Al-Ezz,2735,female
218,Badr Organization,115,,Party,Baghdad,,Male,Mithaq Karim Tariq Moshali Al-Maksousi,2736,Male
218,Badr Organization,116,,Party,Baghdad,,Male,Mowaffaq Rashid Khalil Saleh Al-Alawi,2737,Male
218,Badr Organization,117,,Party,Baghdad,,Female,"Aseel Abdul Rahim, phone number of Muzal Al- Nafaei",2738,female
218,Badr Organization,119,,Party,Baghdad,,Male,Qasim Kazim Buri Awad Al-Bawi,2739,Male
218,Badr Organization,120,,Party,Baghdad,,Female,سعاد مولی نعمه زاجي ابو رغيف,2740,female
218,Badr Organization,121,,Party,Baghdad,,Female,Fatima Jafar Aliwi Sultan Al-Hussein,2741,female
218,Badr Organization,123,,Party,Baghdad,,Male,"I feel sorry for you, you are so sad, Sabaa Al-Rubaie",2742,Male
218,Badr Organization,124,,Party,Baghdad,,Male,Falah Hassan Abdul Salman Al-Moussawi,2743,Male
218,Badr Organization,125,,Party,Baghdad,,Female,Samir H. Abdul-Rasoul Kadhim Sedkhan Al- Atani,2744,female
218,Badr Organization,127,,Party,Baghdad,,Female,Hawra Atta Mukhti Aboud Al- Hasthan Y,2745,female
218,Badr Organization,128,,Party,Baghdad,,Female,Susan Jabbarouda Tartish Al-Gharawi,2746,female
218,Badr Organization,129,,Party,Baghdad,,Female,Samia Qaed Faisal Razofari Al- Awsi,2747,female
218,Badr Organization,130,,Party,Baghdad,,Female,Najat Abdullah Taama KhalafAl-Jabri,2748,female
218,Badr Organization,133,,Party,Baghdad,,Female,Iman Hashem Khalaf Sayed Al-Boumohammed,2749,female
218,Badr Organization,134,,Party,Baghdad,,Female,Bushra Hassan Ismail Hasiran Al-Khafaji,2750,female
218,Badr Organization,135,,Party,Baghdad,,Female,Batoul Jassim Muhammad Muhail Al-Ibrahimi,2751,female
218,Badr Organization,136,,Party,Baghdad,,Female,VictoryKazem Jawad Kazem Al-Tamimi,2752,female
218,Badr Organization,137,,Party,Baghdad,,Female,ضفاف عزيز جبار والیي الهنداوي,2753,female
221,National Sovereignty Alliance - Le- gislation,1,,Alliance,Baghdad,,Male,Mahmoud Daoud Salman Musa Al-Mashhadani,2754,Male
221,National Sovereignty Alliance - Le- gislation,2,,Alliance,Baghdad,,Male,Ziad Tariq Abdullah Hamad Al-Janani,2755,Male
221,National Sovereignty Alliance - Le- gislation,3,,Alliance,Baghdad,,Male,Talal Khadir Abbas Saeed Al-Zubaidi,2756,Male
221,National Sovereignty Alliance - Le- gislation,4,,Alliance,Baghdad,,Male,"Ali Arethi, come back soon",2757,Male
221,National Sovereignty Alliance - Le- gislation,5,,Alliance,Baghdad,,Female,Aisha Ghazal Mahdi Madhan Al-Masari,2758,female
221,National Sovereignty Alliance - Le- gislation,6,,Alliance,Baghdad,,Male,Ahmed Faraj Hammadi Al-Aithawi plows,2759,Male
221,National Sovereignty Alliance - Le- gislation,7,,Alliance,Baghdad,,Male,Muhammad Fadel Jassim Muhammad,2760,Male
221,National Sovereignty Alliance - Le- gislation,8,,Alliance,Baghdad,,Male,Hassan Khadir Abbas Shweird Hamdanni,2761,Male
221,National Sovereignty Alliance - Le- gislation,9,,Alliance,Baghdad,,Male,Mahmoud Khalaf Ali Hassan Al-Abidi,2762,Male
221,National Sovereignty Alliance - Le- gislation,10,,Alliance,Baghdad,,Male,Khadn Abd Ali Abbas NaseefAl-Shajeer Y,2763,Male
221,National Sovereignty Alliance - Le- gislation,11,,Alliance,Baghdad,,Male,Osman Ibrahim Mahmoud Majeed Al-Jaheesir Y,2764,Male
221,National Sovereignty Alliance - Le- gislation,12,,Alliance,Baghdad,,Female,Rafah Hasirn Shalal Suhail Al-Jadady,2765,female
221,National Sovereignty Alliance - Le- gislation,13,,Alliance,Baghdad,,Female,Nora Hekmat Abdel Aziz Nad Al-Jahish,2766,female
221,National Sovereignty Alliance - Le- gislation,14,,Alliance,Baghdad,,Male,Abdul Karim Muhammad Abdul Karim Abdul Qader,2767,Male
221,National Sovereignty Alliance - Le- gislation,15,,Alliance,Baghdad,,Male,Omar Adnan Ali Karmoosh,2768,Male
221,National Sovereignty Alliance - Le- gislation,16,,Alliance,Baghdad,,Male,Nasser Ahmed Ghanem Daoud,2769,Male
221,National Sovereignty Alliance - Le- gislation,17,,Alliance,Baghdad,,Male,Mohammed Amirn Shaalan Suhail Al-Hamza,2770,Male
221,National Sovereignty Alliance - Le- gislation,18,,Alliance,Baghdad,,Male,Ali Zayed Nazal Abdullah,2771,Male
221,National Sovereignty Alliance - Le- gislation,19,,Alliance,Baghdad,,Female,Amal Suham Hamid Mohammed Al-Qasn Y,2772,female
221,National Sovereignty Alliance - Le- gislation,20,,Alliance,Baghdad,,Female,Atab Jassim NaseefJassim Al-Douri,2773,female
221,National Sovereignty Alliance - Le- gislation,21,,Alliance,Baghdad,,Male,Ali Hamid Abdullah Mohammed Ja- bouri,2774,Male
221,National Sovereignty Alliance - Le- gislation,22,,Alliance,Baghdad,,Male,Muththan Muhammad Nawaf Farhan,2775,Male
221,National Sovereignty Alliance - Le- gislation,23,,Alliance,Baghdad,,Male,Ammar Abdulrahman Haseer N Ali Al-Azzawi,2776,Male
221,National Sovereignty Alliance - Le- gislation,24,,Alliance,Baghdad,,Male,Mohammed Thamer Ibrahim Yas- ser N Al-Janani,2777,Male
221,National Sovereignty Alliance - Le- gislation,25,,Alliance,Baghdad,,Male,Kamil Nawaf Aboud Habib Gheriri,2778,Male
221,National Sovereignty Alliance - Le- gislation,26,,Alliance,Baghdad,,Male,Safaa Haseer N Yasser N Abdu- llah Al-Mashhadani,2779,Male
221,National Sovereignty Alliance - Le- gislation,27,,Alliance,Baghdad,,Male,"Peace be upon you, Dawood Jassim Mohammed Al-Khafaji",2780,Male
221,National Sovereignty Alliance - Le- gislation,28,,Alliance,Baghdad,,Male,Salah Yas Khader Aday,2781,Male
221,National Sovereignty Alliance - Le- gislation,29,,Alliance,Baghdad,,Male,Nafi Abbas Muhaimid Abdul,2782,Male
221,National Sovereignty Alliance - Le- gislation,30,,Alliance,Baghdad,,Male,Karim Abdel Eid KhalafAl-Laheeb,2783,Male
221,National Sovereignty Alliance - Le- gislation,31,,Alliance,Baghdad,,Male,Majeed Mohammed Haseer N Al-Saad plows,2784,Male
221,National Sovereignty Alliance - Le- gislation,32,,Alliance,Baghdad,,Male,Adel Ghazi Maji Mohammed Al-Daf’i,2785,Male
221,National Sovereignty Alliance - Le- gislation,33,,Alliance,Baghdad,,Female,Alia Haseer N Suwadi Wahib Al-Bakawi,2786,female
221,National Sovereignty Alliance - Le- gislation,34,,Alliance,Baghdad,,Male,Qusay Saadoun Muhammad Dalimiyi Gher- iri,2787,Male
221,National Sovereignty Alliance - Le- gislation,35,,Alliance,Baghdad,,Male,Salah Hamdan Rahim Raja Al-Kubaisi,2788,Male
221,National Sovereignty Alliance - Le- gislation,36,,Alliance,Baghdad,,Female,Faiza Kazim Mohammed Walid,2789,female
221,National Sovereignty Alliance - Le- gislation,37,,Alliance,Baghdad,,Female,Aisha Rafi Rajab Hasirn,2790,female
221,National Sovereignty Alliance - Le- gislation,38,,Alliance,Baghdad,,Male,I became a ghoul Khaled Abdullah Saleh Karag- oul,2791,Male
221,National Sovereignty Alliance - Le- gislation,39,,Alliance,Baghdad,,Male,Zaid Hassan Ali Fayyad,2792,Male
221,National Sovereignty Alliance - Le- gislation,40,,Alliance,Baghdad,,Male,Salah Kamel Miteb Muhammad Abu Hamar,2793,Male
221,National Sovereignty Alliance - Le- gislation,41,,Alliance,Baghdad,,Male,Omar Sabah Mohammed Haseer N Al-Azzawi,2794,Male
221,National Sovereignty Alliance - Le- gislation,42,,Alliance,Baghdad,,Female,Asia Hasirnakazim Fa- rman,2795,female
221,National Sovereignty Alliance - Le- gislation,43,,Alliance,Baghdad,,Male,Qasim Muhammad Abd Ali,2796,Male
221,National Sovereignty Alliance - Le- gislation,44,,Alliance,Baghdad,,Male,Salah Hadi Awda Massir Al-Abidi,2797,Male
221,National Sovereignty Alliance - Le- gislation,45,,Alliance,Baghdad,,Male,Abbas Mahdi Saleh Mahal,2798,Male
221,National Sovereignty Alliance - Le- gislation,47,,Alliance,Baghdad,,Male,Namir Mahmoud Mohammed Najm Al-Kartani,2799,Male
221,National Sovereignty Alliance - Le- gislation,48,,Alliance,Baghdad,,Male,I feel sorry for Dawood Saleh,2800,Male
221,National Sovereignty Alliance - Le- gislation,49,,Alliance,Baghdad,,Female,Dawood Salman Abdullah Al-Azami is noisy,2801,female
221,National Sovereignty Alliance - Le- gislation,50,,Alliance,Baghdad,,Male,Ziad Hamad Abbas Aswad,2802,Male
221,National Sovereignty Alliance - Le- gislation,51,,Alliance,Baghdad,,Male,Fouad AzizKhorshid Rostam Bajlan,2803,Male
221,National Sovereignty Alliance - Le- gislation,52,,Alliance,Baghdad,,Female,Ikhlas Younis Muhammad Ibrahim,2804,female
221,National Sovereignty Alliance - Le- gislation,53,,Alliance,Baghdad,,Male,Hisham Imad Abdel LatifHassoun,2805,Male
221,National Sovereignty Alliance - Le- gislation,54,,Alliance,Baghdad,,Male,My age is Yasser N Abdul Farhan Al-Marawi,2806,Male
221,National Sovereignty Alliance - Le- gislation,55,,Alliance,Baghdad,,Female,Nora Adnan Kazim Rashid Al-Jumaili,2807,female
221,National Sovereignty Alliance - Le- gislation,57,,Alliance,Baghdad,,Male,Imad Madallah Lafni Habib Al-Ani,2808,Male
221,National Sovereignty Alliance - Le- gislation,58,,Alliance,Baghdad,,Male,Essam Mohammed KhadirhorribleBaskergolı i,2809,Male
